"","State","flu_like_deaths","detrended","detrended_flu_like","median","median_flu_like","Week.Ending.Date","Total.Deaths","data_set","MMWR.Week","centered","centered_flu_like","non_flu_deaths","detrended_non_flu_like","centered_non_flu_like"
"9574","Michigan",190,1867.33333333333,196.820512820513,1658.44444444444,23.7478632478633,2021-08-28,1984,"2020-2021",34,208.888888888888,173.07264957265,1794,1670.51282051282,35.8162393162389
"9575","Michigan",237,1974.04093567251,243.837606837607,1667.34502923977,26.7094017094017,2021-09-04,2091,"2020-2021",35,306.695906432748,217.128205128205,1854,1730.20332883491,89.5677013045433
"9576","Michigan",260,1968.7485380117,266.854700854701,1690.85964912281,26.6153846153846,2021-09-11,2086,"2020-2021",36,277.888888888888,240.239316239316,1826,1701.89383715699,37.6495726495722
"9577","Michigan",312,2046.45614035088,318.871794871795,1672.16959064327,25.7435897435897,2021-09-18,2164,"2020-2021",37,374.286549707602,293.128205128205,1852,1727.58434547908,81.1583445793967
"9578","Michigan",307,1950.16374269006,313.888888888889,1711.27485380117,26.3632478632479,2021-09-25,2068,"2020-2021",38,238.888888888888,287.525641025641,1761,1636.27485380117,-48.6367521367526
"9579","Michigan",338,2122.87134502924,344.905982905983,1725.33333333333,32.8888888888889,2021-10-02,2241,"2020-2021",39,397.538011695906,312.017094017094,1903,1777.96536212326,85.5209176788119
"9580","Michigan",345,2032.57894736842,351.923076923077,1742.08771929825,30.4059829059829,2021-10-09,2151,"2020-2021",40,290.491228070175,321.517094017094,1806,1680.65587044534,-31.0258659469189
"9581","Michigan",393,2066.2865497076,399.940170940171,1723.69298245614,29.8675213675214,2021-10-16,2185,"2020-2021",41,342.593567251462,370.07264957265,1792,1666.34637876743,-27.4790823211876
"9582","Michigan",462,2222.99415204678,468.957264957265,1787.70760233918,32.4871794871795,2021-10-23,2342,"2020-2021",42,435.286549707602,436.470085470085,1880,1754.03688708952,-1.18353576248364
"9583","Michigan",432,2221.70175438596,438.974358974359,1781.66374269006,30.4017094017094,2021-10-30,2341,"2020-2021",43,440.038011695906,408.57264957265,1909,1782.72739541161,31.4653621232563
"9584","Michigan",452,2293.40935672515,458.991452991453,1795.52046783626,34.0854700854701,2021-11-06,2413,"2020-2021",44,497.888888888889,424.905982905983,1961,1834.41790373369,72.9829059829058
"9585","Michigan",556,2459.11695906433,563.008547008547,1754.38596491228,30.1025641025641,2021-11-13,2579,"2020-2021",45,704.730994152046,532.905982905983,2023,1896.10841205578,171.825011246063
"9586","Michigan",633,2485.82456140351,640.025641025641,1797.2865497076,27.7222222222222,2021-11-20,2606,"2020-2021",46,688.538011695906,612.303418803419,1973,1845.79892037787,76.2345928924871
"9587","Michigan",794,2706.53216374269,801.042735042735,1823.09649122807,28.6367521367521,2021-11-27,2827,"2020-2021",47,883.435672514619,772.405982905983,2033,1905.48942869995,111.029689608636
"9588","Michigan",865,2769.23976608187,872.059829059829,1826.54385964912,34.8760683760684,2021-12-04,2890,"2020-2021",48,942.695906432748,837.183760683761,2025,1897.17993702204,105.512145748988
"9589","Michigan",942,2929.94736842105,949.076923076923,1826.11403508772,34.6623931623932,2021-12-11,3051,"2020-2021",49,1103.83333333333,914.41452991453,2109,1980.87044534413,189.418803418803
"9590","Michigan",883,2707.65497076023,890.094017094017,1883.16374269006,33.5213675213675,2021-12-18,2829,"2020-2021",50,824.491228070175,856.57264957265,1946,1817.56095366622,-32.0814215024744
"9591","Michigan",832,2590.36257309941,839.111111111111,1886.57602339181,37.5384615384615,2021-12-25,2712,"2020-2021",51,703.786549707602,801.57264957265,1880,1751.2514619883,-97.7860998650477
"9592","Minnesota",15,797,15,848.714285714286,17.2364864864865,2014-01-04,797,"2014-2019",1,-51.7142857142858,-2.23648648648648,782,782,-49.4777992277993
"9593","Minnesota",26,821.74025974026,26.0045045045045,886.707792207792,26.0045045045045,2014-01-11,822,"2014-2019",2,-64.9675324675325,0,796,795.735755235755,-64.9675324675325
"9594","Minnesota",23,839.480519480519,23.009009009009,855.097402597403,19.3626126126126,2014-01-18,840,"2014-2019",3,-15.6168831168832,3.64639639639639,817,816.47151047151,-19.2632795132796
"9595","Minnesota",16,814.220779220779,16.0135135135135,846.181818181818,17.7207207207207,2014-01-25,815,"2014-2019",4,-31.961038961039,-1.70720720720721,799,798.207265707266,-30.2538317538318
"9596","Minnesota",13,800.961038961039,13.018018018018,834.188311688312,18.4594594594595,2014-02-01,802,"2014-2019",5,-33.2272727272727,-5.44144144144144,789,787.943020943021,-27.7858312858313
"9597","Minnesota",16,778.701298701299,16.0225225225225,843.168831168831,18.7297297297297,2014-02-08,780,"2014-2019",6,-64.4675324675326,-2.70720720720721,764,762.678776178776,-61.7603252603254
"9598","Minnesota",NA,819.441558441558,NA,841.402597402597,20.2657657657658,2014-02-15,821,"2014-2019",7,-21.961038961039,NA,NA,NA,NA
"9599","Minnesota",NA,796.181818181818,NA,799.785714285714,20.972972972973,2014-02-22,798,"2014-2019",8,-3.60389610389609,NA,NA,NA,NA
"9600","Minnesota",NA,798.922077922078,NA,833.642857142857,15.2747747747748,2014-03-01,801,"2014-2019",9,-34.7207792207793,NA,NA,NA,NA
"9601","Minnesota",NA,809.662337662338,NA,823.272727272727,18.2792792792793,2014-03-08,812,"2014-2019",10,-13.6103896103896,NA,NA,NA,NA
"9602","Minnesota",11,827.402597402597,11.045045045045,806.876623376623,17.6351351351351,2014-03-15,830,"2014-2019",11,20.5259740259739,-6.59009009009009,819,816.357552357552,27.116064116064
"9603","Minnesota",13,820.142857142857,13.0495495495495,807,13.2567567567568,2014-03-22,823,"2014-2019",12,13.1428571428571,-0.207207207207208,810,807.093307593308,13.3500643500643
"9604","Minnesota",14,768.883116883117,14.0540540540541,797.357142857143,17.2927927927928,2014-03-29,772,"2014-2019",13,-28.4740259740259,-3.23873873873874,758,754.829062829063,-25.2352872352872
"9605","Minnesota",11,773.623376623377,11.0585585585586,795.344155844156,18.4144144144144,2014-04-05,777,"2014-2019",14,-21.7207792207793,-7.35585585585586,766,762.564818064818,-14.3649233649234
"9606","Minnesota",11,796.363636363636,11.0630630630631,839.837662337662,15.8873873873874,2014-04-12,800,"2014-2019",15,-43.4740259740259,-4.82432432432432,789,785.300573300573,-38.6497016497016
"9607","Minnesota",13,765.103896103896,13.0675675675676,786.571428571429,13.0675675675676,2014-04-19,769,"2014-2019",16,-21.4675324675326,0,756,752.036328536328,-21.4675324675326
"9608","Minnesota",21,764.844155844156,21.0720720720721,762.701298701299,15.3108108108108,2014-04-26,769,"2014-2019",17,2.14285714285711,5.76126126126126,748,743.772083772084,-3.61840411840415
"9609","Minnesota",16,778.584415584416,16.0765765765766,782.688311688312,12.1351351351351,2014-05-03,783,"2014-2019",18,-4.1038961038962,3.94144144144144,767,762.507839007839,-8.04533754533765
"9610","Minnesota",15,824.324675324675,15.0810810810811,787.051948051948,14.2004504504505,2014-05-10,829,"2014-2019",19,37.2727272727273,0.88063063063063,814,809.243594243594,36.3920966420966
"9611","Minnesota",NA,706.064935064935,NA,751.045454545455,11.0585585585586,2014-05-17,711,"2014-2019",20,-44.9805194805194,NA,NA,NA,NA
"9612","Minnesota",NA,790.805194805195,NA,756.279220779221,13.2972972972973,2014-05-24,796,"2014-2019",21,34.5259740259739,NA,NA,NA,NA
"9613","Minnesota",12,777.545454545455,12.0945945945946,776.409090909091,11.5675675675676,2014-05-31,783,"2014-2019",22,1.13636363636351,0.527027027027026,771,765.45085995086,0.609336609336486
"9614","Minnesota",12,695.285714285714,12.0990990990991,725.506493506494,12.9527027027027,2014-06-07,701,"2014-2019",23,-30.2207792207793,-0.853603603603604,689,683.186615186615,-29.3671756171757
"9615","Minnesota",NA,776.025974025974,NA,742.746753246753,11.4279279279279,2014-06-14,782,"2014-2019",24,33.2792207792207,NA,NA,NA,NA
"9616","Minnesota",NA,751.766233766234,NA,733.87012987013,13.2837837837838,2014-06-21,758,"2014-2019",25,17.8961038961039,NA,NA,NA,NA
"9617","Minnesota",NA,757.506493506493,NA,754.116883116883,12.2027027027027,2014-06-28,764,"2014-2019",26,3.38961038961031,NA,NA,NA,NA
"9618","Minnesota",NA,723.246753246753,NA,724.857142857143,13.3558558558559,2014-07-05,730,"2014-2019",27,-1.61038961038969,NA,NA,NA,NA
"9619","Minnesota",NA,749.987012987013,NA,747.603896103896,11.3603603603604,2014-07-12,757,"2014-2019",28,2.38311688311683,NA,NA,NA,NA
"9620","Minnesota",NA,718.727272727273,NA,716.590909090909,11.3648648648649,2014-07-19,726,"2014-2019",29,2.13636363636363,NA,NA,NA,NA
"9621","Minnesota",10,759.467532467532,10.1306306306306,740.181818181818,10.8378378378378,2014-07-26,767,"2014-2019",30,19.2857142857142,-0.707207207207208,757,749.336901836902,19.9929214929214
"9622","Minnesota",10,716.207792207792,10.1351351351351,764.175324675325,11.7545045045045,2014-08-02,724,"2014-2019",31,-47.9675324675325,-1.61936936936937,714,706.072657072657,-46.3481630981631
"9623","Minnesota",NA,732.948051948052,NA,750.558441558442,13.0810810810811,2014-08-09,741,"2014-2019",32,-17.6103896103897,NA,NA,NA,NA
"9624","Minnesota",NA,736.688311688312,NA,721.668831168831,NA,2014-08-16,745,"2014-2019",33,15.0194805194805,NA,NA,NA,NA
"9625","Minnesota",NA,696.428571428571,NA,754.896103896104,NA,2014-08-23,705,"2014-2019",34,-58.4675324675326,NA,NA,NA,NA
"9626","Minnesota",10,738.168831168831,10.1531531531532,763.136363636364,12.240990990991,2014-08-30,747,"2014-2019",35,-24.9675324675326,-2.08783783783784,737,728.015678015678,-22.8796946296947
"9627","Minnesota",NA,711.909090909091,NA,746.376623376623,10.6306306306306,2014-09-06,721,"2014-2019",36,-34.4675324675326,NA,NA,NA,NA
"9628","Minnesota",10,769.649350649351,10.1621621621622,768.266233766234,10.8986486486486,2014-09-13,779,"2014-2019",37,1.38311688311683,-0.736486486486488,769,759.487188487189,2.11960336960331
"9629","Minnesota",NA,797.38961038961,NA,786.87012987013,NA,2014-09-20,807,"2014-2019",38,10.5194805194806,NA,NA,NA,NA
"9630","Minnesota",NA,773.12987012987,NA,780.74025974026,NA,2014-09-27,783,"2014-2019",39,-7.61038961038957,NA,NA,NA,NA
"9631","Minnesota",16,759.87012987013,16.1756756756757,792.590909090909,13.295045045045,2014-10-04,770,"2014-2019",40,-32.7207792207793,2.88063063063063,754,743.694454194454,-35.6014098514099
"9632","Minnesota",10,801.61038961039,10.1801801801802,810.584415584416,12.1531531531532,2014-10-11,812,"2014-2019",41,-8.97402597402606,-1.97297297297297,802,791.430209430209,-7.00105300105309
"9633","Minnesota",NA,838.350649350649,NA,814.811688311688,11.7747747747748,2014-10-18,849,"2014-2019",42,23.538961038961,NA,NA,NA,NA
"9634","Minnesota",14,796.090909090909,14.1891891891892,800.707792207792,13.7792792792793,2014-10-25,807,"2014-2019",43,-4.61688311688306,0.40990990990991,793,781.90171990172,-5.02679302679297
"9635","Minnesota",NA,741.831168831169,NA,799.292207792208,11.4324324324324,2014-11-01,753,"2014-2019",44,-57.461038961039,NA,NA,NA,NA
"9636","Minnesota",16,879.571428571429,16.1981981981982,816.298701298701,14.5518018018018,2014-11-08,891,"2014-2019",45,63.2727272727273,1.6463963963964,875,863.37323037323,61.6263308763309
"9637","Minnesota",NA,808.311688311688,NA,816.792207792208,15.0585585585586,2014-11-15,820,"2014-2019",46,-8.48051948051955,NA,NA,NA,NA
"9638","Minnesota",11,830.051948051948,11.2072072072072,803.019480519481,11.1779279279279,2014-11-22,842,"2014-2019",47,27.0324675324675,0.0292792792792795,831,818.844740844741,27.0031882531883
"9639","Minnesota",12,847.792207792208,12.2117117117117,796.512987012987,12.2117117117117,2014-11-29,860,"2014-2019",48,51.2792207792207,0,848,835.580496080496,51.2792207792207
"9640","Minnesota",11,782.532467532468,11.2162162162162,793.25974025974,12.1576576576577,2014-12-06,795,"2014-2019",49,-10.7272727272727,-0.941441441441443,784,771.316251316251,-9.78583128583131
"9641","Minnesota",14,886.272727272727,14.2207207207207,826.5,13.5743243243243,2014-12-13,899,"2014-2019",50,59.7727272727273,0.646396396396396,885,872.052006552007,59.1263308763309
"9642","Minnesota",20,902.012987012987,20.2252252252252,866.48051948052,17.0495495495495,2014-12-20,915,"2014-2019",51,35.5324675324674,3.17567567567568,895,881.787761787762,32.3567918567917
"9643","Minnesota",28,921.753246753247,28.2297297297297,894.227272727273,17.1711711711712,2014-12-27,935,"2014-2019",52,27.5259740259741,11.0585585585586,907,893.523517023517,16.4674154674155
"9644","Minnesota",52,993.493506493507,52.2342342342342,993.493506493507,52.2342342342342,2015-01-03,1007,"2014-2019",53,0,0,955,941.259272259272,0
"9645","Minnesota",52,962.233766233766,52.2387387387387,848.714285714286,17.2364864864865,2015-01-10,976,"2014-2019",1,113.51948051948,35.0022522522523,924,909.995027495027,78.5172282672282
"9646","Minnesota",52,945.974025974026,52.2432432432432,886.707792207792,26.0045045045045,2015-01-17,960,"2014-2019",2,59.2662337662338,26.2387387387387,908,893.730782730783,33.027495027495
"9647","Minnesota",28,870.714285714286,28.2477477477477,855.097402597403,19.3626126126126,2015-01-24,885,"2014-2019",3,15.6168831168832,8.88513513513513,857,842.466537966538,6.73174798174804
"9648","Minnesota",29,820.454545454545,29.2522522522523,846.181818181818,17.7207207207207,2015-01-31,835,"2014-2019",4,-25.7272727272727,11.5315315315315,806,791.202293202293,-37.2588042588043
"9649","Minnesota",23,817.194805194805,23.2567567567568,834.188311688312,18.4594594594595,2015-02-07,832,"2014-2019",5,-16.9935064935065,4.7972972972973,809,793.938048438048,-21.7908037908038
"9650","Minnesota",18,873.935064935065,18.2612612612613,843.168831168831,18.7297297297297,2015-02-14,889,"2014-2019",6,30.7662337662337,-0.468468468468469,871,855.673803673804,31.2347022347021
"9651","Minnesota",20,787.675324675325,20.2657657657658,841.402597402597,20.2657657657658,2015-02-21,803,"2014-2019",7,-53.7272727272727,0,783,767.409558909559,-53.7272727272727
"9652","Minnesota",16,785.415584415584,16.2702702702703,799.785714285714,20.972972972973,2015-02-28,801,"2014-2019",8,-14.3701298701297,-4.70270270270271,785,769.145314145314,-9.66742716742704
"9653","Minnesota",15,884.155844155844,15.2747747747748,833.642857142857,15.2747747747748,2015-03-07,900,"2014-2019",9,50.512987012987,0,885,868.881069381069,50.512987012987
"9654","Minnesota",18,808.896103896104,18.2792792792793,823.272727272727,18.2792792792793,2015-03-14,825,"2014-2019",10,-14.3766233766233,0,807,790.616824616825,-14.3766233766233
"9655","Minnesota",14,842.636363636364,14.2837837837838,806.876623376623,17.6351351351351,2015-03-21,859,"2014-2019",11,35.7597402597402,-3.35135135135135,845,828.35257985258,39.1110916110915
"9656","Minnesota",13,830.376623376623,13.2882882882883,807,13.2567567567568,2015-03-28,847,"2014-2019",12,23.3766233766235,0.031531531531531,834,817.088335088335,23.3450918450919
"9657","Minnesota",17,856.116883116883,17.2927927927928,797.357142857143,17.2927927927928,2015-04-04,873,"2014-2019",13,58.7597402597403,0,856,838.82409032409,58.7597402597403
"9658","Minnesota",20,864.857142857143,20.2972972972973,795.344155844156,18.4144144144144,2015-04-11,882,"2014-2019",14,69.512987012987,1.88288288288288,862,844.559845559846,67.6301041301041
"9659","Minnesota",11,844.597402597403,11.3018018018018,839.837662337662,15.8873873873874,2015-04-18,862,"2014-2019",15,4.75974025974028,-4.58558558558559,851,833.295600795601,9.34532584532587
"9660","Minnesota",12,776.337662337662,12.3063063063063,786.571428571429,13.0675675675676,2015-04-25,794,"2014-2019",16,-10.2337662337663,-0.761261261261263,782,764.031356031356,-9.47250497250508
"9661","Minnesota",15,811.077922077922,15.3108108108108,762.701298701299,15.3108108108108,2015-05-02,829,"2014-2019",17,48.3766233766235,0,814,795.767111267111,48.3766233766235
"9662","Minnesota",NA,812.818181818182,NA,782.688311688312,12.1351351351351,2015-05-09,831,"2014-2019",18,30.12987012987,NA,NA,NA,NA
"9663","Minnesota",13,780.558441558442,13.3198198198198,787.051948051948,14.2004504504505,2015-05-16,799,"2014-2019",19,-6.49350649350652,-0.88063063063063,786,767.238621738622,-5.61287586287589
"9664","Minnesota",10,749.298701298701,10.3243243243243,751.045454545455,11.0585585585586,2015-05-23,768,"2014-2019",20,-1.7467532467532,-0.734234234234235,758,738.974376974377,-1.01251901251897
"9665","Minnesota",10,749.038961038961,10.3288288288288,756.279220779221,13.2972972972973,2015-05-30,768,"2014-2019",21,-7.24025974025983,-2.96846846846847,758,738.710132210132,-4.27179127179136
"9666","Minnesota",11,710.779220779221,11.3333333333333,776.409090909091,11.5675675675676,2015-06-06,730,"2014-2019",22,-65.6298701298701,-0.234234234234235,719,699.445887445887,-65.3956358956359
"9667","Minnesota",NA,782.519480519481,NA,725.506493506494,12.9527027027027,2015-06-13,802,"2014-2019",23,57.012987012987,NA,NA,NA,NA
"9668","Minnesota",NA,762.25974025974,NA,742.746753246753,11.4279279279279,2015-06-20,782,"2014-2019",24,19.512987012987,NA,NA,NA,NA
"9669","Minnesota",NA,761,NA,733.87012987013,13.2837837837838,2015-06-27,781,"2014-2019",25,27.1298701298701,NA,NA,NA,NA
"9670","Minnesota",12,759.74025974026,12.3513513513514,754.116883116883,12.2027027027027,2015-07-04,780,"2014-2019",26,5.62337662337654,0.148648648648649,768,747.388908388908,5.47472797472789
"9671","Minnesota",13,719.48051948052,13.3558558558559,724.857142857143,13.3558558558559,2015-07-11,740,"2014-2019",27,-5.37662337662334,0,727,706.124663624664,-5.37662337662334
"9672","Minnesota",11,745.220779220779,11.3603603603604,747.603896103896,11.3603603603604,2015-07-18,766,"2014-2019",28,-2.38311688311694,0,755,733.860418860419,-2.38311688311694
"9673","Minnesota",11,732.961038961039,11.3648648648649,716.590909090909,11.3648648648649,2015-07-25,754,"2014-2019",29,16.3701298701299,0,743,721.596174096174,16.3701298701299
"9674","Minnesota",NA,730.701298701299,NA,740.181818181818,10.8378378378378,2015-08-01,752,"2014-2019",30,-9.48051948051955,NA,NA,NA,NA
"9675","Minnesota",13,772.441558441559,13.3738738738739,764.175324675325,11.7545045045045,2015-08-08,794,"2014-2019",31,8.26623376623388,1.61936936936937,781,759.067684567685,6.64686439686451
"9676","Minnesota",NA,715.181818181818,NA,750.558441558442,13.0810810810811,2015-08-15,737,"2014-2019",32,-35.3766233766235,NA,NA,NA,NA
"9677","Minnesota",NA,722.922077922078,NA,721.668831168831,NA,2015-08-22,745,"2014-2019",33,1.25324675324669,NA,NA,NA,NA
"9678","Minnesota",NA,812.662337662338,NA,754.896103896104,NA,2015-08-29,835,"2014-2019",34,57.7662337662337,NA,NA,NA,NA
"9679","Minnesota",NA,777.402597402597,NA,763.136363636364,12.240990990991,2015-09-05,800,"2014-2019",35,14.2662337662337,NA,NA,NA,NA
"9680","Minnesota",10,734.142857142857,10.3963963963964,746.376623376623,10.6306306306306,2015-09-12,757,"2014-2019",36,-12.2337662337662,-0.234234234234235,747,723.746460746461,-11.999531999532
"9681","Minnesota",NA,766.883116883117,NA,768.266233766234,10.8986486486486,2015-09-19,790,"2014-2019",37,-1.38311688311694,NA,NA,NA,NA
"9682","Minnesota",NA,795.623376623377,NA,786.87012987013,NA,2015-09-26,819,"2014-2019",38,8.7532467532468,NA,NA,NA,NA
"9683","Minnesota",NA,768.363636363636,NA,780.74025974026,NA,2015-10-03,792,"2014-2019",39,-12.3766233766233,NA,NA,NA,NA
"9684","Minnesota",10,786.103896103896,10.4144144144144,792.590909090909,13.295045045045,2015-10-10,810,"2014-2019",40,-6.48701298701303,-2.88063063063063,800,775.689481689482,-3.6063823563824
"9685","Minnesota",12,810.844155844156,12.4189189189189,810.584415584416,12.1531531531532,2015-10-17,835,"2014-2019",41,0.259740259740283,0.265765765765765,823,798.425236925237,-0.00602550602548213
"9686","Minnesota",NA,804.584415584416,NA,814.811688311688,11.7747747747748,2015-10-24,829,"2014-2019",42,-10.2272727272727,NA,NA,NA,NA
"9687","Minnesota",NA,805.324675324675,NA,800.707792207792,13.7792792792793,2015-10-31,830,"2014-2019",43,4.61688311688317,NA,NA,NA,NA
"9688","Minnesota",11,793.064935064935,11.4324324324324,799.292207792208,11.4324324324324,2015-11-07,818,"2014-2019",44,-6.22727272727275,0,807,781.632502632503,-6.22727272727275
"9689","Minnesota",NA,790.805194805195,NA,816.298701298701,14.5518018018018,2015-11-14,816,"2014-2019",45,-25.4935064935065,NA,NA,NA,NA
"9690","Minnesota",14,814.545454545455,14.4414414414414,816.792207792208,15.0585585585586,2015-11-21,840,"2014-2019",46,-2.2467532467532,-0.617117117117118,826,800.104013104013,-1.62963612963608
"9691","Minnesota",10,750.285714285714,10.4459459459459,803.019480519481,11.1779279279279,2015-11-28,776,"2014-2019",47,-52.7337662337662,-0.731981981981983,766,739.839768339768,-52.0017842517843
"9692","Minnesota",10,788.025974025974,10.4504504504505,796.512987012987,12.2117117117117,2015-12-05,814,"2014-2019",48,-8.48701298701303,-1.76126126126126,804,777.575523575524,-6.72575172575177
"9693","Minnesota",NA,797.766233766234,NA,793.25974025974,12.1576576576577,2015-12-12,824,"2014-2019",49,4.50649350649348,NA,NA,NA,NA
"9694","Minnesota",14,823.506493506494,14.4594594594595,826.5,13.5743243243243,2015-12-19,850,"2014-2019",50,-2.9935064935064,0.885135135135135,836,809.047034047034,-3.87864162864154
"9695","Minnesota",10,811.246753246753,10.463963963964,866.48051948052,17.0495495495495,2015-12-26,838,"2014-2019",51,-55.2337662337663,-6.58558558558559,828,800.782789282789,-48.6481806481808
"9696","Minnesota",13,815.987012987013,13.4684684684685,894.227272727273,17.1711711711712,2016-01-02,843,"2014-2019",52,-78.2402597402597,-3.7027027027027,830,802.518544518545,-74.537557037557
"9697","Minnesota",19,820.727272727273,19.472972972973,848.714285714286,17.2364864864865,2016-01-09,848,"2014-2019",1,-27.987012987013,2.23648648648649,829,801.2542997543,-30.2234994734995
"9698","Minnesota",NA,896.467532467532,NA,886.707792207792,26.0045045045045,2016-01-16,924,"2014-2019",2,9.75974025974028,NA,NA,NA,NA
"9699","Minnesota",11,834.207792207792,11.481981981982,855.097402597403,19.3626126126126,2016-01-23,862,"2014-2019",3,-20.8896103896103,-7.88063063063063,851,822.72581022581,-13.0089797589797
"9700","Minnesota",NA,877.948051948052,NA,846.181818181818,17.7207207207207,2016-01-30,906,"2014-2019",4,31.7662337662338,NA,NA,NA,NA
"9701","Minnesota",10,810.688311688312,10.490990990991,834.188311688312,18.4594594594595,2016-02-06,839,"2014-2019",5,-23.5,-7.96846846846847,829,800.197320697321,-15.5315315315315
"9702","Minnesota",14,804.428571428571,14.4954954954955,843.168831168831,18.7297297297297,2016-02-13,833,"2014-2019",6,-38.7402597402598,-4.23423423423423,819,789.933075933076,-34.5060255060256
"9703","Minnesota",11,877.168831168831,11.5,841.402597402597,20.2657657657658,2016-02-20,906,"2014-2019",7,35.7662337662338,-8.76576576576577,895,865.668831168831,44.5319995319995
"9704","Minnesota",NA,782.909090909091,NA,799.785714285714,20.972972972973,2016-02-27,812,"2014-2019",8,-16.8766233766232,NA,NA,NA,NA
"9705","Minnesota",14,832.649350649351,14.509009009009,833.642857142857,15.2747747747748,2016-03-05,862,"2014-2019",9,-0.993506493506516,-0.765765765765765,848,818.140341640342,-0.22774072774075
"9706","Minnesota",11,863.38961038961,11.5135135135135,823.272727272727,18.2792792792793,2016-03-12,893,"2014-2019",10,40.1168831168832,-6.76576576576577,882,851.876096876097,46.8826488826489
"9707","Minnesota",21,792.12987012987,21.518018018018,806.876623376623,17.6351351351351,2016-03-19,822,"2014-2019",11,-14.7467532467533,3.88288288288288,801,770.611852111852,-18.6296361296362
"9708","Minnesota",16,783.87012987013,16.5225225225225,807,13.2567567567568,2016-03-26,814,"2014-2019",12,-23.1298701298701,3.26576576576576,798,767.347607347607,-26.3956358956359
"9709","Minnesota",16,795.61038961039,16.527027027027,797.357142857143,17.2927927927928,2016-04-02,826,"2014-2019",13,-1.7467532467532,-0.765765765765764,810,779.083362583363,-0.980987480987437
